"Date","Flow"
2003-12-10,21.3825
2003-12-11,17.5924
2003-12-12,17.488
2003-12-13,29.3945
2003-12-14,124.9095
2003-12-15,66.3598
2003-12-16,39.1098
2003-12-17,88.6372
2003-12-18,116.5
2003-12-19,57.0426
2003-12-20,33.7405
2003-12-21,22.7145
2003-12-22,18.9153
2003-12-23,15.9812
2003-12-24,15.3266
2003-12-25,18.4326
2003-12-26,20.1796
2003-12-27,18.8818
2003-12-28,17.3646
2003-12-29,34.2118
2003-12-30,57.5624
2003-12-31,78.3919
2004-01-01,40.927
2004-01-02,25.786
2004-01-03,21.6795
2004-01-04,19.1278
2004-01-05,16.6991
2004-01-06,14.4867
2004-01-07,17.4994
2004-01-08,19.4894
2004-01-09,18.5001
2004-01-10,38.2974
2004-01-11,82.6487
2004-01-12,99.382
2004-01-13,65.3098
2004-01-14,69.5197
2004-01-15,115.2332
2004-01-16,119.8973
2004-01-17,152.6304
2004-01-18,123.345
2004-01-19,72.9732
2004-01-20,71.5225
2004-01-21,49.2893
2004-01-22,36.5707
2004-01-23,30.3095
2004-01-24,35.4804
2004-01-25,39.8782
2004-01-26,34.634
2004-01-27,38.9344
2004-01-28,40.4834
2004-01-29,32.9862
2004-01-30,20.3617
2004-01-31,16.1745
2004-02-01,20.6167
2004-02-02,32.6268
2004-02-03,190.4894
2004-02-04,660.7744
2004-02-05,471.8085
2004-02-06,319.8089
2004-02-07,269.9206
2004-02-08,250.2639
2004-02-09,251.8392
2004-02-10,258.2086
2004-02-11,274.5303
2004-02-12,340.6031
2004-02-13,382.0865
2004-02-14,329.914
2004-02-15,588.3793
2004-02-16,839.9181
2004-02-17,845.9232
2004-02-18,762.7923
2004-02-19,653.3659
2004-02-20,547.2781
2004-02-21,453.4496
2004-02-22,366.8053
2004-02-23,291.8431
2004-02-24,243.2971
2004-02-25,201.1776
2004-02-26,167.5743
2004-02-27,143.6904
2004-02-28,152.0269
2004-02-29,142.2895
2004-03-01,125.6721
2004-03-02,110.5673
2004-03-03,73.4095
2004-03-04,74.7922
2004-03-05,68.3181
2004-03-06,61.4675
2004-03-07,55.5412
2004-03-08,44.0213
2004-03-09,34.014
2004-03-10,25.0547
2004-03-11,20.27
2004-03-12,19.5232
2004-03-13,23.8273
2004-03-14,22.8699
2004-03-15,21.0947
2004-03-16,15.5002
2004-03-17,15.5223
2004-03-18,14.6398
2004-03-19,13.5622
2004-03-20,11.8901
2004-03-21,10.0024
2004-03-22,8.6298
2004-03-23,6.9441
2004-03-24,5.1285
2004-03-25,10.1794
2004-03-26,24.3963
2004-03-27,22.0212
2004-03-28,22.5844
2004-03-29,25.6068
2004-03-30,33.1291
2004-03-31,30.3423
2004-04-01,21.7635
2004-04-02,17.9562
2004-04-03,12.0053
2004-04-04,14.6295
2004-04-05,17.4296
2004-04-06,17.0238
2004-04-07,16.5293
2004-04-08,16.1835
2004-04-09,16.1195
2004-04-10,17.3491
2004-04-11,17.1096
2004-04-12,17.4447
2004-04-13,16.9088
2004-04-14,17.335
2004-04-15,17.0883
2004-04-16,16.4014
2004-04-17,15.4207
2004-04-18,15.0615
2004-04-19,16.536
2004-04-20,15.2828
2004-04-21,15.9861
2004-04-22,15.2968
2004-04-23,17.5432
2004-04-24,18.1612
2004-04-25,22.0203
2004-04-26,35.2972
2004-04-27,32.6897
2004-04-28,25.4501
2004-04-29,20.7188
2004-04-30,17.9207
2004-05-01,10.0704
2004-05-02,9.2176
2004-05-03,9.0104
2004-05-04,8.9786
2004-05-05,8.6488
2004-05-06,8.3718
2004-05-07,7.7535
2004-05-08,6.748
2004-05-09,6.0998
2004-05-10,7.4701
2004-05-11,15.7088
2004-05-12,9.51
2004-05-13,7.171
2004-05-14,6.1763
2004-05-15,4.9787
2004-05-16,9.4995
2004-05-17,16.1011
2004-05-18,16.6314
2004-05-19,15.1099
2004-05-20,14.2526
2004-05-21,20.9708
2004-05-22,15.6541
2004-05-23,13.7285
2004-05-24,14.2151
2004-05-25,13.5055
2004-05-26,14.5722
2004-05-27,14.539
2004-05-28,13.5255
2004-05-29,11.0654
2004-05-30,11.3008
2004-05-31,12.4804
2004-06-01,13.1387
2004-06-02,13.7302
2004-06-03,13.9534
2004-06-04,21.368
2004-06-05,20.1099
2004-06-06,18.9081
2004-06-07,16.8138
2004-06-08,11.5281
2004-06-09,4.0328
2004-06-10,2.9017
2004-06-11,2.9606
2004-06-12,3.2188
2004-06-13,5.5927
2004-06-14,7.421
2004-06-15,9.6884
2004-06-16,14.03
2004-06-17,13.1011
2004-06-18,3.2709
2004-06-19,1.5652
2004-06-20,1.1525
2004-06-21,1.2432
2004-06-22,2.1101
2004-06-23,3.7996
2004-06-24,4.163
2004-06-25,4.2964
2004-06-26,4.6684
2004-06-27,7.9159
2004-06-28,10.6759
2004-06-29,4.6074
2004-06-30,11.3988
2004-07-01,25.778
2004-07-02,13.8127
2004-07-03,9.4669
2004-07-04,11.2937
2004-07-05,11.6626
2004-07-06,12.5565
2004-07-07,8.3785
2004-07-08,8.6725
2004-07-09,8.9621
2004-07-10,10.0832
2004-07-11,10.5524
2004-07-12,10.559
2004-07-13,10.9273
2004-07-14,10.8063
2004-07-15,10.3895
2004-07-16,11.4594
2004-07-17,14.777
2004-07-18,9.0647
2004-07-19,8.4955
2004-07-20,8.1497
2004-07-21,9.0692
2004-07-22,11.9374
2004-07-23,11.7082
2004-07-24,12.3098
2004-07-25,12.6048
2004-07-26,12.391
2004-07-27,12.9358
2004-07-28,13.1511
2004-07-29,13.2392
2004-07-30,12.685
2004-07-31,12.4088
2004-08-01,12.1868
2004-08-02,12.8574
2004-08-03,13.2492
2004-08-04,12.3198
2004-08-05,11.7908
2004-08-06,11.4678
2004-08-07,11.3797
2004-08-08,11.469
2004-08-09,11.1254
2004-08-10,11.1781
2004-08-11,10.6853
2004-08-12,9.1218
2004-08-13,8.6927
2004-08-14,8.9039
2004-08-15,9.2819
2004-08-16,10.8321
2004-08-17,11.3465
2004-08-18,10.9286
2004-08-19,10.3843
2004-08-20,10.268
2004-08-21,9.8615
2004-08-22,9.652
2004-08-23,9.6838
2004-08-24,9.9492
2004-08-25,9.5014
2004-08-26,8.7239
2004-08-27,7.868
2004-08-28,7.7303
2004-08-29,7.7516
2004-08-30,9.1615
2004-08-31,12.188
2004-09-01,11.5237
2004-09-02,8.1878
2004-09-03,8.745
2004-09-04,8.2134
2004-09-05,8.469
2004-09-06,9.1521
2004-09-07,9.3544
2004-09-08,10.4409
2004-09-09,11.9231
2004-09-10,11.9467
2004-09-11,11.4872
2004-09-12,11.6211
2004-09-13,11.6482
2004-09-14,11.073
2004-09-15,10.7629
2004-09-16,11.0302
2004-09-17,11.3354
2004-09-18,11.2407
2004-09-19,11.56
2004-09-20,11.7105
2004-09-21,11.8894
2004-09-22,11.8886
2004-09-23,11.9222
2004-09-24,11.8102
2004-09-25,11.6403
2004-09-26,11.3984
2004-09-27,11.6497
2004-09-28,12.6062
2004-09-29,13.291
2004-09-30,13.1271
2004-10-01,12.0848
2004-10-02,11.1877
2004-10-03,11.9664
2004-10-04,18.984
2004-10-05,15.7425
2004-10-06,15.5272
2004-10-07,16.0355
2004-10-08,16.5433
2004-10-09,16.9447
2004-10-10,17.1235
2004-10-11,17.2609
2004-10-12,17.796
2004-10-13,18.3578
2004-10-14,17.7451
2004-10-15,17.1087
2004-10-16,16.764
2004-10-17,17.0454
2004-10-18,17.9204
2004-10-19,18.0751
2004-10-20,21.0834
2004-10-21,26.9204
2004-10-22,23.1512
2004-10-23,18.0529
2004-10-24,17.824
2004-10-25,17.1531
2004-10-26,16.3667
2004-10-27,15.5424
2004-10-28,15.6543
2004-10-29,15.869
2004-10-30,15.1237
2004-10-31,15.5694
2004-11-01,16.309
2004-11-02,16.9727
2004-11-03,17.037
2004-11-04,16.3595
2004-11-05,16.0707
2004-11-06,15.5765
2004-11-07,15.5552
2004-11-08,15.6387
2004-11-09,15.1529
2004-11-10,14.3389
2004-11-11,13.8989
2004-11-12,15.0032
2004-11-13,15.0621
2004-11-14,15.5295
2004-11-15,16.7904
2004-11-16,19.7464
2004-11-17,20.4389
2004-11-18,19.4343
2004-11-19,18.6744
2004-11-20,19.2049
2004-11-21,21.9975
2004-11-22,20.5784
2004-11-23,23.6468
2004-11-24,24.8426
2004-11-25,26.6007
2004-11-26,26.8296
2004-11-27,26.3086
2004-11-28,25.9409
2004-11-29,26.1977
2004-11-30,25.6399
2004-12-01,23.6222
2004-12-02,22.9087
2004-12-03,23.6123
2004-12-04,23.9039
2004-12-05,23.2773
2004-12-06,20.9142
2004-12-07,16.4468
2004-12-08,16.4008
2004-12-09,23.7521
2004-12-10,26.595
2004-12-11,50.7603
2004-12-12,56.4561
2004-12-13,33.5674
2004-12-14,17.3481
2004-12-15,12.7438
2004-12-16,14.2164
2004-12-17,21.6491
2004-12-18,17.9222
2004-12-19,21.2399
2004-12-20,26.3306
2004-12-21,23.9383
2004-12-22,22.6904
2004-12-23,23.5355
2004-12-24,22.9
2004-12-25,22.1057
2004-12-26,22.4364
2004-12-27,24.2953
2004-12-28,26.885
2004-12-29,28.3631
2004-12-30,27.6352
2004-12-31,26.4526
2005-01-01,25.6965
2005-01-02,24.4754
2005-01-03,25.4562
2005-01-04,21.521
2005-01-05,19.1152
2005-01-06,22.1498
2005-01-07,24.1634
2005-01-08,31.2558
2005-01-09,127.2463
2005-01-10,170.3545
2005-01-11,96.4963
2005-01-12,67.6635
2005-01-13,38.6617
2005-01-14,16.4695
2005-01-15,14.4081
2005-01-16,14.492
2005-01-17,17.6886
2005-01-18,18.1963
2005-01-19,31.5273
2005-01-20,35.5427
2005-01-21,23.3009
2005-01-22,27.3265
2005-01-23,420.7481
2005-01-24,2812.4206
2005-01-25,5602.4032
2005-01-26,6642.6052
2005-01-27,6092.2091
2005-01-28,4924.6104
2005-01-29,3925.5913
2005-01-30,2974.3098
2005-01-31,2212.6458
2005-02-01,1618.7587
2005-02-02,1225.7215
2005-02-03,932.4706
2005-02-04,708.515
2005-02-05,560.1913
2005-02-06,432.8589
2005-02-07,335.5172
2005-02-08,279.9597
2005-02-09,242.7641
2005-02-10,286.3557
2005-02-11,223.0983
2005-02-12,184.9089
2005-02-13,149.926
2005-02-14,117.0042
2005-02-15,88.2802
2005-02-16,72.8965
2005-02-17,66.4278
2005-02-18,70.515
2005-02-19,67.5667
2005-02-20,72.8385
2005-02-21,89.5693
2005-02-22,85.4886
2005-02-23,71.2159
2005-02-24,59.1892
2005-02-25,55.8025
2005-02-26,55.562
2005-02-27,51.9841
2005-02-28,43.8796
2005-03-01,27.5953
2005-03-02,20.8695
2005-03-03,23.0643
2005-03-04,26.5144
2005-03-05,24.6971
2005-03-06,23.5282
2005-03-07,22.6668
2005-03-08,20.4859
2005-03-09,23.938
2005-03-10,42.4619
2005-03-11,29.2745
2005-03-12,22.5458
2005-03-13,22.588
2005-03-14,25.3546
2005-03-15,24.7422
2005-03-16,21.8975
2005-03-17,21.4609
2005-03-18,20.2121
2005-03-19,19.916
2005-03-20,20.3811
2005-03-21,20.7741
2005-03-22,20.425
2005-03-23,18.7476
2005-03-24,16.8387
2005-03-25,16.2431
2005-03-26,20.3958
2005-03-27,25.9385
2005-03-28,26.538
2005-03-29,27.0949
2005-03-30,28.6329
2005-03-31,26.1528
2005-04-01,25.6769
2005-04-02,20.9886
2005-04-03,16.3407
2005-04-04,16.8057
2005-04-05,22.0993
2005-04-06,27.7459
2005-04-07,25.428
2005-04-08,22.3008
2005-04-09,23.902
2005-04-10,22.9976
2005-04-11,26.4383
2005-04-12,23.9993
2005-04-13,24.9426
2005-04-14,24.8569
2005-04-15,24.1825
2005-04-16,23.1376
2005-04-17,21.4821
2005-04-18,20.1199
2005-04-19,18.7944
2005-04-20,20.8858
2005-04-21,23.0567
2005-04-22,24.4545
2005-04-23,25.327
2005-04-24,26.2073
2005-04-25,28.1368
2005-04-26,28.9737
2005-04-27,29.004
2005-04-28,28.842
2005-04-29,28.1753
2005-04-30,28.0146
2005-05-01,27.5162
2005-05-02,28.3362
2005-05-03,26.9372
2005-05-04,24.3362
2005-05-05,21.5617
2005-05-06,19.4993
2005-05-07,18.6962
2005-05-08,19.0751
2005-05-09,20.7769
2005-05-10,22.2644
2005-05-11,22.8449
2005-05-12,25.6859
2005-05-13,28.5896
2005-05-14,27.1788
2005-05-15,25.0478
2005-05-16,22.3145
2005-05-17,18.1937
2005-05-18,16.6124
2005-05-19,15.6371
2005-05-20,14.5043
2005-05-21,14.9461
2005-05-22,16.6155
2005-05-23,18.437
2005-05-24,19.5879
2005-05-25,19.4379
2005-05-26,16.1218
2005-05-27,14.9752
2005-05-28,23.8169
2005-05-29,22.1233
2005-05-30,20.6726
2005-05-31,19.512
2005-06-01,17.6323
2005-06-02,16.8763
2005-06-03,17.3576
2005-06-04,18.4277
2005-06-05,19.4629
2005-06-06,19.3217
2005-06-07,18.3478
2005-06-08,17.3249
2005-06-09,16.1331
2005-06-10,15.0958
2005-06-11,14.3109
2005-06-12,13.6538
2005-06-13,13.1715
2005-06-14,12.71
2005-06-15,12.2641
2005-06-16,11.8407
2005-06-17,10.9445
2005-06-18,10.7947
2005-06-19,11.309
2005-06-20,10.2167
2005-06-21,10.051
2005-06-22,9.4419
2005-06-23,5.0961
2005-06-24,4.4012
2005-06-25,5.3023
2005-06-26,7.198
2005-06-27,9.2152
2005-06-28,11.3592
2005-06-29,12.5009
2005-06-30,13.0785
2005-07-01,9.3918
2005-07-02,8.0252
2005-07-03,8.9671
2005-07-04,9.4014
2005-07-05,9.3362
2005-07-06,8.3112
2005-07-07,7.5162
2005-07-08,12.2016
2005-07-09,10.5377
2005-07-10,9.5207
2005-07-11,9.3292
2005-07-12,9.2097
2005-07-13,8.8834
2005-07-14,7.8179
2005-07-15,8.5332
2005-07-16,16.7044
2005-07-17,16.2257
2005-07-18,14.6031
2005-07-19,10.9048
2005-07-20,8.7783
2005-07-21,9.0723
2005-07-22,6.2039
2005-07-23,17.6646
2005-07-24,17.2806
2005-07-25,16.3271
2005-07-26,10.5377
2005-07-27,8.8405
2005-07-28,9.3229
2005-07-29,8.8766
2005-07-30,8.908
2005-07-31,11.1614
2005-08-01,11.5451
2005-08-02,11.2762
2005-08-03,8.6297
2005-08-04,8.7499
2005-08-05,9.0798
2005-08-06,10.1045
2005-08-07,10.6084
2005-08-08,11.1857
2005-08-09,11.3938
2005-08-10,11.236
2005-08-11,11.1671
2005-08-12,11.234
2005-08-13,12.204
2005-08-14,11.1407
2005-08-15,10.4114
2005-08-16,10.2858
2005-08-17,10.324
2005-08-18,9.4571
2005-08-19,8.9538
2005-08-20,8.176
2005-08-21,7.9172
2005-08-22,8.1206
2005-08-23,8.1247
2005-08-24,7.6217
2005-08-25,7.7985
2005-08-26,8.2044
2005-08-27,8.0231
2005-08-28,7.801
2005-08-29,7.5723
2005-08-30,8.3841
2005-08-31,7.5484
2005-09-01,7.0964
2005-09-02,6.5956
2005-09-03,6.4543
2005-09-04,6.5918
2005-09-05,6.7758
2005-09-06,7.5111
2005-09-07,10.6406
2005-09-08,10.8262
2005-09-09,10.9691
2005-09-10,11.4537
2005-09-11,11.8399
2005-09-12,12.314
2005-09-13,13.0498
2005-09-14,12.7304
2005-09-15,12.475
2005-09-16,12.474
2005-09-17,12.5816
2005-09-18,13.1494
2005-09-19,13.3135
2005-09-20,13.2048
2005-09-21,13.1011
2005-09-22,13.2658
2005-09-23,13.3968
2005-09-24,13.4201
2005-09-25,13.5602
2005-09-26,13.8822
2005-09-27,17.0017
2005-09-28,15.4339
2005-09-29,14.6323
2005-09-30,16.2068
2005-10-01,16.8362
2005-10-02,14.8719
2005-10-03,14.8116
2005-10-04,16.7064
2005-10-05,18.6198
2005-10-06,18.306
2005-10-07,13.8213
2005-10-08,13.8817
2005-10-09,13.3319
2005-10-10,13.7182
2005-10-11,15.0887
2005-10-12,15.4476
2005-10-13,15.6106
2005-10-14,16.0966
2005-10-15,16.6223
2005-10-16,16.7154
2005-10-17,16.2833
2005-10-18,16.519
2005-10-19,16.5433
2005-10-20,16.0156
2005-10-21,16.4209
2005-10-22,20.8959
2005-10-23,28.2906
2005-10-24,29.2531
2005-10-25,37.5235
2005-10-26,22.8965
2005-10-27,15.9224
2005-10-28,13.4694
2005-10-29,11.8519
2005-10-30,12.201
2005-10-31,10.8161
2005-11-01,11.4793
2005-11-02,13.6642
2005-11-03,12.9292
2005-11-04,11.9391
2005-11-05,11.6165
2005-11-06,11.8389
2005-11-07,12.855
2005-11-08,14.6406
2005-11-09,15.3827
2005-11-10,15.4657
2005-11-11,15.5394
2005-11-12,15.4905
2005-11-13,15.5097
2005-11-14,15.4658
2005-11-15,20.3586
2005-11-16,19.8811
2005-11-17,19.7046
2005-11-18,20.0723
2005-11-19,19.7363
2005-11-20,19.4755
2005-11-21,19.1538
2005-11-22,18.7595
2005-11-23,18.0525
2005-11-24,18.235
2005-11-25,17.591
2005-11-26,17.5411
2005-11-27,18.0945
2005-11-28,18.7235
2005-11-29,18.656
2005-11-30,19.2052
2005-12-01,19.8341
2005-12-02,21.0682
2005-12-03,21.9781
2005-12-04,26.7576
2005-12-05,25.926
2005-12-06,25.2838
2005-12-07,24.4459
2005-12-08,22.8714
2005-12-09,22.5431
2005-12-10,23.2219
2005-12-11,23.5482
2005-12-12,23.9952
2005-12-13,23.8949
2005-12-14,23.2667
2005-12-15,22.8737
2005-12-16,22.4923
2005-12-17,22.1738
2005-12-18,21.4844
2005-12-19,21.8551
2005-12-20,21.5061
2005-12-21,20.6293
2005-12-22,20.1505
2005-12-23,19.8378
2005-12-24,21.6328
2005-12-25,22.2903
2005-12-26,22.8091
2005-12-27,22.4144
2005-12-28,22.7229
2005-12-29,22.4633
2005-12-30,22.8391
2005-12-31,22.9331
2006-01-01,23.5455
2006-01-02,23.3316
2006-01-03,22.0624
2006-01-04,21.0316
2006-01-05,20.2682
2006-01-06,20.8863
2006-01-07,22.7796
2006-01-08,24.9754
2006-01-09,28.1218
2006-01-10,51.9551
2006-01-11,65.9216
2006-01-12,61.5054
2006-01-13,85.1165
2006-01-14,51.6467
2006-01-15,37.579
2006-01-16,13.2024
2006-01-17,4.2557
2006-01-18,3.4993
2006-01-19,9.3097
2006-01-20,14.9379
2006-01-21,15.06
2006-01-22,16.3534
2006-01-23,29.4223
2006-01-24,88.0155
2006-01-25,105.1069
2006-01-26,635.1368
2006-01-27,528.6956
2006-01-28,233.9321
2006-01-29,237.497
2006-01-30,104.0768
2006-01-31,67.17
2006-02-01,84.7694
2006-02-02,67.3665
2006-02-03,53.3161
2006-02-04,36.3043
2006-02-05,29.4504
2006-02-06,21.8951
2006-02-07,6.9041
2006-02-08,7.3694
2006-02-09,12.4742
2006-02-10,15.0532
2006-02-11,15.325
2006-02-12,15.6716
2006-02-13,17.1405
2006-02-14,19.8655
2006-02-15,20.3069
2006-02-16,21.0715
2006-02-17,21.8421
2006-02-18,22.3476
2006-02-19,23.077
2006-02-20,23.1373
2006-02-21,25.0079
2006-02-22,24.4702
2006-02-23,25.1258
2006-02-24,30.1409
2006-02-25,24.4605
2006-02-26,23.9956
2006-02-27,26.1818
2006-02-28,26.5587
2006-03-01,23.7956
2006-03-02,26.0318
2006-03-03,22.7161
2006-03-04,21.7714
2006-03-05,21.6727
2006-03-06,19.9344
2006-03-07,34.3428
2006-03-08,45.8896
2006-03-09,39.3466
2006-03-10,27.0518
2006-03-11,20.3427
2006-03-12,18.3748
2006-03-13,16.5062
2006-03-14,11.6065
2006-03-15,11.1665
2006-03-16,10.7334
2006-03-17,8.5755
2006-03-18,10.2279
2006-03-19,9.866
2006-03-20,10.7547
2006-03-21,10.5893
2006-03-22,20.3107
2006-03-23,18.3731
2006-03-24,29.5697
2006-03-25,35.704
2006-03-26,29.9593
2006-03-27,25.6991
2006-03-28,20.0134
2006-03-29,9.0399
2006-03-30,6.631
2006-03-31,5.7062
2006-04-01,16.194
2006-04-02,23.1751
2006-04-03,21.5547
2006-04-04,17.1873
2006-04-05,26.587
2006-04-06,37.7222
2006-04-07,60.7038
2006-04-08,395.6331
2006-04-09,362.889
2006-04-10,434.2519
2006-04-11,632.6738
2006-04-12,928.7612
2006-04-13,1221.5784
2006-04-14,1548.8876
2006-04-15,1488.7961
2006-04-16,1357.0863
2006-04-17,1170.0729
2006-04-18,1011.023
2006-04-19,869.1449
2006-04-20,727.0351
2006-04-21,585.1334
2006-04-22,483.7364
2006-04-23,417.9692
2006-04-24,353.8935
2006-04-25,297.4909
2006-04-26,267.2352
2006-04-27,240.9309
2006-04-28,209.254
2006-04-29,201.0414
2006-04-30,185.1809
2006-05-01,168.386
2006-05-02,177.4383
2006-05-03,162.5888
2006-05-04,116.3928
2006-05-05,106.83
2006-05-06,108.2002
2006-05-07,106.0647
2006-05-08,100.4802
2006-05-09,83.6668
2006-05-10,75.6933
2006-05-11,60.9362
2006-05-12,62.852
2006-05-13,63.3541
2006-05-14,63.0496
2006-05-15,58.8293
2006-05-16,56.2055
2006-05-17,55.3043
2006-05-18,53.4619
2006-05-19,44.4214
2006-05-20,35.1083
2006-05-21,42.3317
2006-05-22,39.9168
2006-05-23,38.6677
2006-05-24,36.4977
2006-05-25,35.9783
2006-05-26,34.2738
2006-05-27,32.3823
2006-05-28,29.6928
2006-05-29,29.1113
2006-05-30,28.6979
2006-05-31,28.4661
2006-06-01,28.1365
2006-06-02,26.8142
2006-06-03,25.5115
2006-06-04,25.3574
2006-06-05,26.1863
2006-06-06,32.9372
2006-06-07,31.6253
2006-06-08,40.0124
2006-06-09,50.6479
2006-06-10,42.4696
2006-06-11,39.5547
2006-06-12,40.523
2006-06-13,41.312
2006-06-14,41.1749
2006-06-15,48.7299
2006-06-16,37.4519
2006-06-17,28.6581
2006-06-18,25.0693
2006-06-19,23.7327
2006-06-20,19.8183
2006-06-21,8.591
2006-06-22,3.6276
2006-06-23,2.0414
2006-06-24,1.2845
2006-06-25,22.1037
2006-06-26,27.6786
2006-06-27,24.0218
2006-06-28,26.1562
2006-06-29,23.6686
2006-06-30,19.8023
2006-07-01,17.9614
2006-07-02,17.3978
2006-07-03,15.3414
2006-07-04,11.789
2006-07-05,11.3151
2006-07-06,11.1992
2006-07-07,11.8134
2006-07-08,14.1675
2006-07-09,14.3022
2006-07-10,14.4297
2006-07-11,14.2239
2006-07-12,13.5767
2006-07-13,13.4171
2006-07-14,14.2745
2006-07-15,15.3909
2006-07-16,17.0988
2006-07-17,19.0702
2006-07-18,26.2333
2006-07-19,27.8171
2006-07-20,21.5835
2006-07-21,17.3796
2006-07-22,14.201
2006-07-23,12.3886
2006-07-24,11.9043
2006-07-25,11.4723
2006-07-26,11.1317
2006-07-27,10.4581
2006-07-28,9.8804
2006-07-29,9.6105
2006-07-30,9.5516
2006-07-31,12.4729
2006-08-01,17.6162
2006-08-02,8.1331
2006-08-03,6.9627
2006-08-04,6.6678
2006-08-05,8.3565
2006-08-06,8.6124
2006-08-07,8.9363
2006-08-08,9.2462
2006-08-09,9.7185
2006-08-10,10.6104
2006-08-11,11.0206
2006-08-12,11.9882
2006-08-13,12.0405
2006-08-14,12.4981
2006-08-15,13.5821
2006-08-16,13.3084
2006-08-17,12.9759
2006-08-18,12.6666
2006-08-19,12.3995
2006-08-20,11.9288
2006-08-21,11.9153
2006-08-22,12.0801
2006-08-23,13.1854
2006-08-24,13.1588
2006-08-25,12.8347
2006-08-26,12.8276
2006-08-27,12.7872
2006-08-28,12.4704
2006-08-29,12.4991
2006-08-30,12.9364
2006-08-31,12.0491
2006-09-01,12.1258
2006-09-02,12.6937
2006-09-03,14.6159
2006-09-04,18.7275
2006-09-05,19.5811
2006-09-06,18.1466
2006-09-07,14.6744
2006-09-08,12.8076
2006-09-09,12.1402
2006-09-10,11.6361
2006-09-11,10.481
2006-09-12,8.7108
2006-09-13,8.2797
2006-09-14,7.9182
2006-09-15,7.5984
2006-09-16,7.1751
2006-09-17,6.9738
2006-09-18,7.3297
2006-09-19,7.0029
2006-09-20,7.6188
2006-09-21,10.6973
2006-09-22,10.1253
2006-09-23,9.7613
2006-09-24,9.7285
2006-09-25,10.2097
2006-09-26,11.1428
2006-09-27,10.3295
2006-09-28,9.5519
2006-09-29,7.9925
2006-09-30,7.0387
2006-10-01,6.6633
2006-10-02,6.3466
2006-10-03,6.3004
2006-10-04,6.5993
2006-10-05,8.4952
2006-10-06,8.5946
2006-10-07,8.3135
2006-10-08,7.99
2006-10-09,7.6166
2006-10-10,7.7504
2006-10-11,9.0128
2006-10-12,10.7595
2006-10-13,10.1175
2006-10-14,9.9304
2006-10-15,9.7472
2006-10-16,9.7138
2006-10-17,9.3207
2006-10-18,8.7587
2006-10-19,8.376
2006-10-20,7.9818
2006-10-21,7.4198
2006-10-22,7.2844
2006-10-23,7.4721
2006-10-24,7.3078
2006-10-25,5.697
2006-10-26,5.4922
2006-10-27,5.378
2006-10-28,5.3226
2006-10-29,5.2917
2006-10-30,5.2028
2006-10-31,4.9402
2006-11-01,5.2298
2006-11-02,7.4561
2006-11-03,7.6094
2006-11-04,7.36
2006-11-05,7.1932
2006-11-06,7.2196
2006-11-07,7.4056
2006-11-08,8.5073
2006-11-09,6.9377
2006-11-10,6.7554
2006-11-11,6.502
2006-11-12,6.49
2006-11-13,6.4975
2006-11-14,6.2839
2006-11-15,6.3281
2006-11-16,5.8832
2006-11-17,6.2211
2006-11-18,6.8778
2006-11-19,6.6753
2006-11-20,6.471
2006-11-21,6.2722
2006-11-22,6.1152
2006-11-23,5.9286
2006-11-24,6.2896
2006-11-25,7.422
2006-11-26,7.5756
2006-11-27,7.7294
2006-11-28,7.2367
2006-11-29,6.3569
2006-11-30,7.1444
2006-12-01,6.721
2006-12-02,6.3472
2006-12-03,6.327
2006-12-04,6.0475
2006-12-05,6.3935
2006-12-06,6.9117
2006-12-07,6.8564
2006-12-08,7.0339
2006-12-09,7.0414
2006-12-10,7.442
2006-12-11,8.8767
2006-12-12,19.8631
2006-12-13,21.7218
2006-12-14,10.4714
2006-12-15,4.0725
2006-12-16,5.1826
2006-12-17,4.661
2006-12-18,5.7226
2006-12-19,8.4721
2006-12-20,9.5424
2006-12-21,9.2905
2006-12-22,11.2557
2006-12-23,12.9883
2006-12-24,12.4839
2006-12-25,12.1703
2006-12-26,13.3254
2006-12-27,14.1722
2006-12-28,14.2456
2006-12-29,15.7924
2006-12-30,44.2411
2006-12-31,50.0029
2007-01-01,55.9853
2007-01-02,95.507
2007-01-03,151.4057
2007-01-04,74.8651
2007-01-05,33.2001
2007-01-06,18.5408
2007-01-07,16.8769
2007-01-08,13.7028
2007-01-09,11.9865
2007-01-10,9.4998
2007-01-11,9.9218
2007-01-12,12.2828
2007-01-13,11.6334
2007-01-14,12.7748
2007-01-15,14.57
2007-01-16,15.6261
2007-01-17,15.6364
2007-01-18,16.2477
2007-01-19,17.8758
2007-01-20,19.756
2007-01-21,26.1386
2007-01-22,74.4131
2007-01-23,280.8274
2007-01-24,329.3207
2007-01-25,427.838
2007-01-26,536.6332
2007-01-27,284.3565
2007-01-28,591.104
2007-01-29,1137.4581
2007-01-30,529.3825
2007-01-31,362.9577
2007-02-01,997.4502
2007-02-02,8737.3267
2007-02-03,8690.9302
2007-02-04,8624.8282
2007-02-05,8645.9983
2007-02-06,7780.9187
2007-02-07,8089.3856
2007-02-08,6908.7928
2007-02-09,5266.8837
2007-02-10,4051.9471
2007-02-11,3168.7661
2007-02-12,2488.5461
2007-02-13,1954.4204
2007-02-14,1524.8178
2007-02-15,1225.5898
2007-02-16,1014.636
2007-02-17,875.7031
2007-02-18,846.4016
2007-02-19,784.1451
2007-02-20,696.7886
2007-02-21,683.9617
2007-02-22,708.0297
2007-02-23,738.0379
2007-02-24,705.6161
